date_key,customer_key,product_key,region_key,sales_amount,profit,quantity,discount,sales_id
648,758,688,2,20.46,5.3196,2,0.0,6926
722,90,416,21,347.58,17.379,3,0.0,6927
123,189,482,74,72.64,21.792,2,0.0,6928
123,189,219,74,772.47,146.7693,3,0.0,6929
123,189,466,74,772.47,146.7693,3,0.0,6930
123,189,1639,74,39.92,11.1776,4,0.0,6931
571,289,1623,309,33.48,16.4052,2,0.0,6932
571,289,350,309,461.97,133.9713,3,0.0,6933
571,289,15,309,137.62,60.5528,2,0.0,6934
571,289,1748,309,302.67,72.6408,3,0.0,6935
815,611,596,23,239.976,53.9946,3,0.2,6936
927,365,1498,9,8.34,2.1684,3,0.0,6937
927,365,1269,9,8.57,2.2282,1,0.0,6938
927,365,443,9,119.616,40.3704,8,0.2,6939
483,180,57,249,212.94,25.5528,3,0.0,6940
483,180,1289,249,26.49,7.4172,1,0.0,6941
102,368,1685,176,687.4,48.118,5,0.0,6942
323,610,567,5,653.55,111.1035,3,0.0,6943
323,610,664,5,33.9,2.034,2,0.0,6944
702,284,609,15,239.96,83.986,5,0.2,6945
656,478,725,41,199.836,-37.1124,4,0.3,6946
656,478,725,108,199.836,-37.1124,4,0.3,6947
656,478,1129,41,716.0,193.32,2,0.0,6948
656,478,1129,108,716.0,193.32,2,0.0,6949
656,478,353,41,221.06,103.8982,7,0.0,6950
656,478,353,108,221.06,103.8982,7,0.0,6951
339,483,1457,2,67.71,32.5008,3,0.0,6952
339,483,798,2,129.92,38.976,4,0.0,6953
339,483,695,2,467.46,191.6586,9,0.0,6954
339,483,1663,2,61.4,28.858,5,0.0,6955
339,483,740,2,720.76,187.3976,4,0.0,6956
339,483,878,2,5.184,1.8144,3,0.2,6957
339,483,1658,2,14.7,3.969,5,0.0,6958
692,733,705,23,8.134,-13.8278,7,0.8,6959
692,733,654,23,79.984,13.9972,2,0.2,6960
228,145,1300,103,18.54,8.7138,2,0.0,6961
228,145,1300,168,18.54,8.7138,2,0.0,6962
210,209,376,11,24.4,7.93,2,0.2,6963
241,548,1169,130,195.64,91.9508,4,0.0,6964
929,734,776,63,398.4,84.66,5,0.2,6965
929,734,458,63,7.056,0.7938,3,0.2,6966
929,734,593,63,1352.3976,-437.5404,9,0.32,6967
1015,393,1638,493,26.4,11.88,5,0.0,6968
1015,393,706,493,41.88,0.8376,6,0.0,6969
1016,230,812,11,99.846,-83.205,9,0.7,6970
6,237,760,494,699.98,195.9944,2,0.0,6971
6,237,394,494,584.82,70.1784,9,0.0,6972
413,352,721,32,43.98,21.99,2,0.0,6973
413,352,1076,32,377.97,105.8316,3,0.0,6974
413,352,484,32,123.96,11.1564,3,0.0,6975
586,245,35,41,391.98,113.6742,2,0.0,6976
586,245,35,108,391.98,113.6742,2,0.0,6977
330,619,267,156,383.976,81.5949,3,0.2,6978
330,619,267,198,383.976,81.5949,3,0.2,6979
330,619,267,343,383.976,81.5949,3,0.2,6980
330,619,414,156,1781.682,-653.2834,7,0.4,6981
330,619,414,198,1781.682,-653.2834,7,0.4,6982
330,619,414,343,1781.682,-653.2834,7,0.4,6983
788,500,1056,2,21.4,6.206,5,0.0,6984
234,16,1599,165,549.99,274.995,1,0.0,6985
234,16,1105,165,167.535,37.23,3,0.1,6986
234,16,119,165,38.34,17.253,3,0.0,6987
234,16,1115,165,53.88,22.6296,6,0.0,6988
234,16,1543,165,299.98,83.9944,2,0.0,6989
600,595,962,9,62.8,15.7,4,0.0,6990
1017,470,535,2,13.904,4.5188,2,0.2,6991
1018,278,216,13,744.1,-95.67,5,0.3,6992
1018,278,608,13,44.84,5.605,5,0.2,6993
1018,278,1694,13,401.59,-131.951,2,0.3,6994
344,345,530,176,18.24,8.5728,3,0.0,6995
921,215,1260,9,359.499,-29.6058,3,0.15,6996
921,215,1365,9,359.499,-29.6058,3,0.15,6997
921,215,475,9,10.48,2.8296,1,0.0,6998
218,83,495,154,20.736,7.2576,4,0.2,6999
163,759,924,55,35.168,8.3524,4,0.2,7000
163,759,924,207,35.168,8.3524,4,0.2,7001
163,759,992,55,64.704,23.4552,3,0.2,7002
163,759,992,207,64.704,23.4552,3,0.2,7003
113,555,786,95,105.52,48.5392,4,0.0,7004
975,468,502,63,5.792,-9.5568,2,0.8,7005
617,472,1749,11,466.158,-93.2316,7,0.4,7006
617,472,558,11,10.312,-1.289,1,0.2,7007
617,472,805,11,2.556,-1.7892,3,0.7,7008
1019,448,1401,495,7.968,2.8884,2,0.2,7009
1019,448,604,495,8.784,3.1842,1,0.2,7010
248,759,244,495,3.024,-0.6048,3,0.2,7011
294,121,460,442,51.45,13.8915,3,0.0,7012
777,319,1311,23,14.016,-31.536,4,0.8,7013
777,319,845,23,214.95,-120.372,5,0.5,7014
777,319,857,23,35.04,-7.008,4,0.2,7015
777,319,1115,23,10.776,-4.8492,3,0.6,7016
777,319,1033,23,4.6,-8.05,2,0.8,7017
777,319,212,23,35.168,-8.3524,2,0.2,7018
977,44,419,383,19.152,6.4638,3,0.2,7019
462,617,326,63,4.448,0.3336,2,0.2,7020
462,617,733,63,5.184,1.8792,1,0.2,7021
462,617,1588,63,5.184,1.8792,1,0.2,7022
462,617,13,63,15.552,5.4432,3,0.2,7023
515,422,146,11,40.032,12.51,6,0.2,7024
515,422,61,11,16.776,5.0328,3,0.2,7025
638,299,1356,236,186.304,13.9728,4,0.2,7026
445,469,1367,39,66.36,23.226,4,0.0,7027
445,469,1367,96,66.36,23.226,4,0.0,7028
445,469,1367,118,66.36,23.226,4,0.0,7029
1017,44,517,368,42.048,5.256,9,0.2,7030
1017,44,209,368,67.92,6.792,5,0.2,7031
639,554,471,11,52.512,19.692,6,0.2,7032
639,554,42,11,186.912,-35.046,6,0.2,7033
639,554,1426,11,10.048,3.14,4,0.2,7034
51,457,1750,23,17.496,-7.4358,9,0.6,7035
1012,493,1321,63,15.552,5.4432,3,0.2,7036
1020,334,309,52,10.776,3.3675,3,0.2,7037
801,733,1751,11,3.304,1.0738,1,0.2,7038
344,364,1042,21,35.48,0.0,1,0.0,7039
121,422,273,163,34.44,16.1868,3,0.0,7040
121,422,273,193,34.44,16.1868,3,0.0,7041
121,422,1571,163,629.93,296.0671,7,0.0,7042
121,422,1571,193,629.93,296.0671,7,0.0,7043
121,422,1055,163,79.056,28.6578,9,0.2,7044
121,422,1055,193,79.056,28.6578,9,0.2,7045
528,11,245,273,232.55,9.302,5,0.0,7046
528,11,245,350,232.55,9.302,5,0.0,7047
528,11,1146,273,99.98,42.9914,2,0.0,7048
528,11,1146,350,99.98,42.9914,2,0.0,7049
528,11,1752,273,19.44,9.3312,3,0.0,7050
528,11,1752,350,19.44,9.3312,3,0.0,7051
528,11,733,273,12.96,6.3504,2,0.0,7052
528,11,733,350,12.96,6.3504,2,0.0,7053
528,11,1588,273,12.96,6.3504,2,0.0,7054
528,11,1588,350,12.96,6.3504,2,0.0,7055
81,662,987,21,464.292,-108.3348,9,0.4,7056
81,662,712,21,68.46,31.4916,7,0.0,7057
81,662,821,21,2799.96,1371.9804,4,0.0,7058
81,662,229,21,601.3,198.429,2,0.0,7059
81,662,1271,21,16.99,4.4174,1,0.0,7060
81,662,1506,21,287.97,80.6316,3,0.0,7061
81,662,1483,21,44.82,21.0654,9,0.0,7062
615,131,1322,138,101.12,37.4144,8,0.0,7063
1021,213,824,236,107.976,37.7916,3,0.2,7064
201,436,1640,21,58.73,14.6825,7,0.0,7065
201,436,711,21,93.344,32.6704,4,0.2,7066
249,438,265,5,17.05,8.184,5,0.0,7067
640,503,889,74,8.096,2.7324,2,0.2,7068
374,748,565,309,30.36,13.0548,4,0.0,7069
366,351,844,161,23.34,10.9698,3,0.0,7070
366,351,1563,161,51.55,24.2285,5,0.0,7071
628,518,261,9,119.9,43.164,2,0.0,7072
179,225,2,21,1317.492,292.776,6,0.1,7073
179,225,1464,21,63.84,18.5136,8,0.0,7074
179,225,309,21,3.592,1.1225,1,0.2,7075
63,253,489,2,86.26,29.3284,2,0.0,7076
63,253,1167,2,139.04,38.9312,4,0.0,7077
63,253,1279,2,46.8,16.38,4,0.0,7078
166,312,1592,496,8.544,1.9224,4,0.2,7079
166,312,660,496,842.376,105.297,3,0.2,7080
262,507,1258,90,1214.85,352.3065,3,0.0,7081
262,507,1258,229,1214.85,352.3065,3,0.0,7082
905,65,300,9,67.78,16.945,2,0.0,7083
146,625,869,497,39.9,10.374,5,0.0,7084
480,751,477,21,2.688,0.84,1,0.2,7085
480,751,210,21,6.6,2.904,3,0.0,7086
977,609,21,498,28.4,13.064,4,0.0,7087
977,609,1480,498,212.94,34.0704,3,0.0,7088
161,690,1747,23,1001.584,125.198,2,0.2,7089
161,690,1659,23,569.058,-178.8468,3,0.3,7090
161,690,91,23,14.224,-10.3124,2,0.6,7091
663,123,196,104,105.584,9.2386,2,0.2,7092
663,123,196,318,105.584,9.2386,2,0.2,7093
663,123,1314,104,68.72,-14.603,2,0.2,7094
663,123,1314,318,68.72,-14.603,2,0.2,7095
1022,748,1550,5,1367.84,259.8896,8,0.0,7096
742,220,84,84,301.96,33.2156,2,0.0,7097
381,696,57,46,170.352,-17.0352,3,0.2,7098
381,696,57,75,170.352,-17.0352,3,0.2,7099
850,711,132,347,3.9,1.521,2,0.0,7100
850,711,1580,347,3.9,1.521,2,0.0,7101
850,711,1022,347,12.84,5.778,3,0.0,7102
850,711,220,347,15.84,7.128,3,0.0,7103
850,711,504,347,563.94,112.788,3,0.0,7104
850,711,1028,347,62.94,11.9586,3,0.0,7105
850,711,1554,347,62.94,11.9586,3,0.0,7106
850,711,523,347,535.41,160.623,3,0.0,7107
1023,157,488,69,3504.9,700.98,5,0.0,7108
1023,157,700,69,144.12,69.1776,3,0.0,7109
1023,157,929,69,314.55,150.984,3,0.0,7110
937,713,321,234,3.408,0.8946,1,0.2,7111
16,245,1493,499,2.072,-3.5224,2,0.8,7112
16,245,1655,499,328.3992,-91.7586,3,0.32,7113
733,99,1208,9,53.248,19.968,2,0.2,7114
483,296,257,21,4.992,1.6848,3,0.2,7115
658,388,1166,2,37.68,15.8256,2,0.0,7116
658,388,299,2,258.576,19.3932,2,0.2,7117
658,388,993,2,75.84,29.5776,2,0.0,7118
511,138,1752,442,45.36,21.7728,7,0.0,7119
511,138,792,442,45.78,22.89,3,0.0,7120
242,166,1706,39,40.29,10.0725,3,0.0,7121
242,166,1706,96,40.29,10.0725,3,0.0,7122
242,166,1706,118,40.29,10.0725,3,0.0,7123
242,166,560,39,38.71,17.8066,7,0.0,7124
242,166,560,96,38.71,17.8066,7,0.0,7125
242,166,560,118,38.71,17.8066,7,0.0,7126
999,480,462,117,1801.632,-337.806,6,0.2,7127
999,480,462,197,1801.632,-337.806,6,0.2,7128
155,259,1622,11,748.752,-162.2296,8,0.4,7129
1024,234,968,39,199.96,15.9968,4,0.0,7130
1024,234,968,96,199.96,15.9968,4,0.0,7131
1024,234,968,118,199.96,15.9968,4,0.0,7132
1024,234,380,39,1516.2,394.212,7,0.0,7133
1024,234,380,96,1516.2,394.212,7,0.0,7134
1024,234,380,118,1516.2,394.212,7,0.0,7135
238,191,1077,46,167.952,-27.2922,6,0.2,7136
238,191,1077,75,167.952,-27.2922,6,0.2,7137
238,191,1494,46,45.04,4.504,2,0.2,7138
238,191,1494,75,45.04,4.504,2,0.2,7139
1025,214,1753,9,23.16,11.58,2,0.0,7140
684,295,126,30,397.6,43.736,5,0.0,7141
684,295,126,70,397.6,43.736,5,0.0,7142
684,295,126,184,397.6,43.736,5,0.0,7143
684,295,126,312,397.6,43.736,5,0.0,7144
684,295,1663,30,85.96,40.4012,7,0.0,7145
684,295,1663,70,85.96,40.4012,7,0.0,7146
684,295,1663,184,85.96,40.4012,7,0.0,7147
684,295,1663,312,85.96,40.4012,7,0.0,7148
684,295,348,30,13.12,4.3296,4,0.0,7149
684,295,348,70,13.12,4.3296,4,0.0,7150
684,295,348,184,13.12,4.3296,4,0.0,7151
684,295,348,312,13.12,4.3296,4,0.0,7152
684,295,340,30,45.66,22.3734,3,0.0,7153
684,295,340,70,45.66,22.3734,3,0.0,7154
684,295,340,184,45.66,22.3734,3,0.0,7155
684,295,340,312,45.66,22.3734,3,0.0,7156
1026,483,442,272,158.13,77.4837,3,0.0,7157
1026,483,442,334,158.13,77.4837,3,0.0,7158
1026,483,48,272,43.6,4.36,5,0.2,7159
1026,483,48,334,43.6,4.36,5,0.2,7160
841,398,1376,192,3930.072,-786.0144,3,0.2,7161
841,398,1606,192,2.304,0.7776,1,0.2,7162
841,398,1160,192,431.976,32.3982,3,0.2,7163
841,398,545,192,41.72,5.7365,7,0.2,7164
763,682,952,206,104.23,28.1421,7,0.0,7165
763,682,1259,206,70.26,18.9702,3,0.0,7166
812,613,184,119,9.26,3.0558,2,0.0,7167
812,613,184,285,9.26,3.0558,2,0.0,7168
812,613,184,314,9.26,3.0558,2,0.0,7169
812,613,46,119,105.98,4.2392,2,0.0,7170
812,613,46,285,105.98,4.2392,2,0.0,7171
812,613,46,314,105.98,4.2392,2,0.0,7172
812,613,312,119,1.24,0.5828,1,0.0,7173
812,613,312,285,1.24,0.5828,1,0.0,7174
812,613,312,314,1.24,0.5828,1,0.0,7175
812,613,256,119,20.7,9.936,2,0.0,7176
812,613,256,285,20.7,9.936,2,0.0,7177
812,613,256,314,20.7,9.936,2,0.0,7178
812,613,1020,119,28.9,14.161,5,0.0,7179
812,613,1020,285,28.9,14.161,5,0.0,7180
812,613,1020,314,28.9,14.161,5,0.0,7181
812,613,114,119,27.18,12.7746,1,0.0,7182
812,613,114,285,27.18,12.7746,1,0.0,7183
812,613,114,314,27.18,12.7746,1,0.0,7184
1027,454,1469,47,465.18,120.9468,3,0.0,7185
1027,454,1469,259,465.18,120.9468,3,0.0,7186
794,617,769,21,36.63,9.8901,3,0.0,7187
183,321,460,58,51.45,13.8915,3,0.0,7188
183,321,957,58,7.83,3.6018,3,0.0,7189
183,321,1686,58,35.4,13.452,5,0.0,7190
183,321,461,58,29.9,13.455,5,0.0,7191
429,678,761,44,17.48,8.2156,2,0.0,7192
429,678,761,500,17.48,8.2156,2,0.0,7193
429,678,761,503,17.48,8.2156,2,0.0,7194
5,375,147,2,79.14,36.4044,3,0.0,7195
194,19,60,21,8.4,4.2,5,0.0,7196
854,223,1479,69,498.26,134.5302,7,0.0,7197
1028,677,1652,69,212.94,57.4938,3,0.0,7198
797,453,1754,25,706.86,197.9208,7,0.0,7199
797,453,1754,137,706.86,197.9208,7,0.0,7200
797,453,1754,303,706.86,197.9208,7,0.0,7201
797,453,1754,307,706.86,197.9208,7,0.0,7202
797,453,465,25,114.95,2.299,5,0.0,7203
797,453,465,137,114.95,2.299,5,0.0,7204
797,453,465,303,114.95,2.299,5,0.0,7205
797,453,465,307,114.95,2.299,5,0.0,7206
797,453,1509,25,43.19,20.7312,7,0.0,7207
797,453,1509,137,43.19,20.7312,7,0.0,7208
797,453,1509,303,43.19,20.7312,7,0.0,7209
797,453,1509,307,43.19,20.7312,7,0.0,7210
511,623,420,2,166.44,79.8912,3,0.0,7211
1029,549,1331,21,36.56,12.796,5,0.2,7212
1029,549,1587,21,186.144,60.4968,6,0.2,7213
1029,549,593,21,353.568,-44.196,2,0.2,7214
36,61,1544,9,81.98,40.1702,2,0.0,7215
499,194,1331,227,14.624,5.1184,2,0.2,7216
499,194,622,227,697.16,8.7145,5,0.2,7217
499,194,1455,227,30.93,12.6813,1,0.0,7218
499,194,187,227,27.496,9.2799,7,0.2,7219
639,625,1748,437,605.34,145.2816,6,0.0,7220
1030,747,115,9,210.008,2.6251,1,0.2,7221
259,641,1572,278,54.96,15.9384,3,0.0,7222
60,36,867,30,164.22,50.9082,3,0.0,7223
60,36,867,70,164.22,50.9082,3,0.0,7224
60,36,867,184,164.22,50.9082,3,0.0,7225
60,36,867,312,164.22,50.9082,3,0.0,7226
60,36,433,30,362.94,36.294,3,0.0,7227
60,36,433,70,362.94,36.294,3,0.0,7228
60,36,433,184,362.94,36.294,3,0.0,7229
60,36,433,312,362.94,36.294,3,0.0,7230
60,36,248,30,59.98,26.3912,2,0.0,7231
60,36,248,70,59.98,26.3912,2,0.0,7232
60,36,248,184,59.98,26.3912,2,0.0,7233
60,36,248,312,59.98,26.3912,2,0.0,7234
109,687,17,50,332.94,6.6588,3,0.0,7235
109,687,447,50,39.872,12.9584,2,0.2,7236
714,699,1755,5,13.68,3.6936,2,0.0,7237
1019,448,560,270,3.318,-5.6406,3,0.8,7238
198,455,872,86,10.44,4.8024,1,0.0,7239
198,455,872,152,10.44,4.8024,1,0.0,7240
1031,293,1756,2,136.464,15.3522,2,0.2,7241
1031,293,194,2,333.576,33.3576,3,0.2,7242
1031,293,464,2,12.544,4.704,2,0.2,7243
1032,33,96,501,20.768,-52.9584,8,0.8,7244
133,413,176,5,43.5,10.875,3,0.0,7245
393,273,1344,11,12.576,4.0872,4,0.2,7246
940,686,968,39,249.95,19.996,5,0.0,7247
940,686,968,96,249.95,19.996,5,0.0,7248
940,686,968,118,249.95,19.996,5,0.0,7249
940,686,1515,39,49.12,23.0864,4,0.0,7250
940,686,1515,96,49.12,23.0864,4,0.0,7251
940,686,1515,118,49.12,23.0864,4,0.0,7252
629,628,1320,195,182.91,53.0439,3,0.0,7253
1010,473,1091,103,107.648,33.64,2,0.2,7254
1010,473,1091,168,107.648,33.64,2,0.2,7255
617,125,479,502,99.372,-7.098,2,0.3,7256
617,125,1499,502,33.568,-5.4548,2,0.2,7257
591,231,1456,309,10.56,4.752,2,0.0,7258
1033,112,839,322,38.88,18.6624,6,0.0,7259
450,191,734,2,35.2,16.544,5,0.0,7260
180,16,646,11,45.528,15.9348,3,0.2,7261
558,450,1378,13,196.776,14.7582,3,0.2,7262
558,450,349,13,2.92,-4.818,2,0.8,7263
558,450,744,13,200.795,-22.948,1,0.3,7264
558,450,1218,13,46.688,-2.918,4,0.2,7265
558,450,1610,13,21.864,3.5529,3,0.2,7266
1034,689,1027,5,11.76,5.7624,2,0.0,7267
1034,689,1583,5,167.94,82.2906,3,0.0,7268
1034,689,1044,5,3.89,1.0114,1,0.0,7269
674,415,1757,205,52.44,24.1224,4,0.0,7270
221,91,75,9,32.36,11.6496,4,0.0,7271
221,91,729,9,406.6,113.848,5,0.0,7272
1035,706,6,2,27.92,8.0968,4,0.0,7273
1035,706,725,2,399.672,-14.9877,7,0.2,7274
492,51,750,107,3.744,-2.6208,4,0.7,7275
210,648,472,156,715.2,178.8,3,0.0,7276
210,648,472,198,715.2,178.8,3,0.0,7277
210,648,472,343,715.2,178.8,3,0.0,7278
818,127,242,127,159.8,70.312,4,0.0,7279
818,127,242,280,159.8,70.312,4,0.0,7280
818,127,1054,127,44.75,8.5025,5,0.0,7281
818,127,1054,280,44.75,8.5025,5,0.0,7282
104,605,169,429,340.116,-9.7176,6,0.3,7283
1036,139,963,195,105.52,48.5392,4,0.0,7284
211,166,1581,176,13.48,1.8872,1,0.0,7285
567,204,1371,69,85.52,22.2352,2,0.0,7286
578,134,51,31,6.16,2.9568,2,0.0,7287
578,134,51,126,6.16,2.9568,2,0.0,7288
578,134,316,31,36.84,17.3148,3,0.0,7289
578,134,316,126,36.84,17.3148,3,0.0,7290
578,134,368,31,36.84,17.3148,3,0.0,7291
578,134,368,126,36.84,17.3148,3,0.0,7292
810,115,1527,5,15.84,0.0,3,0.0,7293
810,115,585,5,44.4,22.2,3,0.0,7294
1025,294,112,111,21.24,7.434,9,0.2,7295
1025,294,112,153,21.24,7.434,9,0.2,7296
1025,294,123,111,9.552,-7.3232,8,0.7,7297
1025,294,123,153,9.552,-7.3232,8,0.7,7298
1025,294,907,111,89.991,-152.9847,3,0.7,7299
1025,294,907,153,89.991,-152.9847,3,0.7,7300
505,58,1138,9,163.96,80.3404,4,0.0,7301
79,447,870,13,17.904,6.2664,2,0.2,7302
79,447,159,13,966.7,-13.81,5,0.3,7303
79,447,68,13,182.112,61.4628,6,0.2,7304
309,308,1447,107,4.464,0.3348,1,0.2,7305
208,499,845,67,51.588,-15.4764,1,0.4,7306
734,636,1758,44,50.4,23.184,8,0.0,7307
734,636,1758,500,50.4,23.184,8,0.0,7308
734,636,1758,503,50.4,23.184,8,0.0,7309
169,25,973,13,89.568,32.4684,2,0.2,7310
945,747,952,205,14.89,4.0203,1,0.0,7311
945,747,710,205,543.92,135.98,8,0.0,7312
714,2,30,74,4.08,1.9176,2,0.0,7313
714,2,167,74,18.9,8.694,3,0.0,7314
199,707,1353,25,2275.5,386.835,10,0.0,7315
199,707,1353,137,2275.5,386.835,10,0.0,7316
199,707,1353,303,2275.5,386.835,10,0.0,7317
199,707,1353,307,2275.5,386.835,10,0.0,7318
199,707,771,25,1979.7,653.301,6,0.0,7319
199,707,771,137,1979.7,653.301,6,0.0,7320
199,707,771,303,1979.7,653.301,6,0.0,7321
199,707,771,307,1979.7,653.301,6,0.0,7322
199,707,493,25,62.1,29.808,6,0.0,7323
199,707,493,137,62.1,29.808,6,0.0,7324
199,707,493,303,62.1,29.808,6,0.0,7325
199,707,493,307,62.1,29.808,6,0.0,7326
913,270,1409,28,37.296,-1.0656,2,0.3,7327
913,270,1409,54,37.296,-1.0656,2,0.3,7328
159,186,1465,185,8.544,-7.476,2,0.6,7329
824,297,94,163,68.95,28.959,5,0.0,7330
824,297,94,193,68.95,28.959,5,0.0,7331
824,297,601,163,296.37,80.0199,3,0.0,7332
824,297,601,193,296.37,80.0199,3,0.0,7333
824,297,1759,163,39.98,1.999,2,0.0,7334
824,297,1759,193,39.98,1.999,2,0.0,7335
124,721,1220,13,191.058,-46.3998,3,0.3,7336
124,721,1760,13,13.04,3.912,5,0.2,7337
124,721,454,13,1525.188,-2287.782,6,0.8,7338
1037,712,1380,228,9.216,3.3408,4,0.2,7339
1037,712,356,228,28.048,3.506,2,0.2,7340
505,138,602,9,64.96,21.4368,2,0.0,7341
505,138,594,9,30.56,14.9744,4,0.0,7342
441,298,799,281,187.056,11.691,9,0.2,7343
281,657,1268,338,11.808,1.3284,2,0.2,7344
281,657,444,338,9.656,1.5691,1,0.2,7345
281,657,1761,338,9.656,1.5691,1,0.2,7346
281,657,868,338,20.736,7.2576,4,0.2,7347
281,657,1009,338,27.36,-21.888,3,0.7,7348
281,657,600,338,2314.116,-1002.7836,7,0.4,7349
281,657,703,338,34.236,-26.2476,4,0.7,7350
281,657,901,338,19.76,5.928,2,0.2,7351
66,613,228,504,15.96,7.98,2,0.0,7352
785,357,1184,85,16.9,6.253,5,0.0,7353
785,357,1184,319,16.9,6.253,5,0.0,7354
785,357,1184,441,16.9,6.253,5,0.0,7355
785,357,1016,85,25.08,9.0288,6,0.0,7356
785,357,1016,319,25.08,9.0288,6,0.0,7357
785,357,1016,441,25.08,9.0288,6,0.0,7358
785,357,1413,85,25.08,9.0288,6,0.0,7359
785,357,1413,319,25.08,9.0288,6,0.0,7360
785,357,1413,441,25.08,9.0288,6,0.0,7361
185,610,1431,112,6.68,2.004,2,0.0,7362
185,610,1431,425,6.68,2.004,2,0.0,7363
1038,722,515,2,19.44,9.3312,3,0.0,7364
617,161,427,13,31.92,2.394,2,0.2,7365
592,380,303,21,33.568,11.7488,2,0.2,7366
914,611,1280,21,63.94,24.9366,1,0.0,7367
914,611,59,21,60.6,20.4525,5,0.2,7368
914,611,681,21,22.72,6.5888,4,0.0,7369
87,42,1592,47,10.68,4.0584,4,0.0,7370
87,42,1592,259,10.68,4.0584,4,0.0,7371
87,42,1226,47,17.34,8.4966,3,0.0,7372
87,42,1226,259,17.34,8.4966,3,0.0,7373
87,42,947,47,3.38,1.5548,1,0.0,7374
87,42,947,259,3.38,1.5548,1,0.0,7375
1032,546,680,5,26.976,8.7672,4,0.2,7376
525,322,1416,49,307.776,111.5688,7,0.2,7377
530,232,1177,163,244.55,4.891,5,0.0,7378
530,232,1177,193,244.55,4.891,5,0.0,7379
530,232,30,163,12.24,5.7528,6,0.0,7380
530,232,30,193,12.24,5.7528,6,0.0,7381
530,232,1723,163,13.98,6.0114,2,0.0,7382
530,232,1723,193,13.98,6.0114,2,0.0,7383
530,232,1348,163,899.95,53.997,5,0.0,7384
530,232,1348,193,899.95,53.997,5,0.0,7385
872,760,30,63,1.632,0.5508,1,0.2,7386
872,760,1097,63,267.96,16.7475,5,0.2,7387
3,130,1382,31,31.95,2.2365,1,0.0,7388
3,130,1382,126,31.95,2.2365,1,0.0,7389
3,130,1584,31,31.95,2.2365,1,0.0,7390
3,130,1584,126,31.95,2.2365,1,0.0,7391
709,57,247,2,725.84,210.4936,4,0.0,7392
709,57,110,2,10.896,3.9498,3,0.2,7393
709,57,888,2,8.544,2.8836,2,0.2,7394
1039,295,835,505,32.34,15.5232,3,0.0,7395
1039,295,228,505,39.9,19.95,5,0.0,7396
35,24,687,122,143.856,48.5514,9,0.2,7397
48,290,1421,63,41.92,15.196,4,0.2,7398
48,290,54,63,329.584,37.0782,2,0.2,7399
324,389,640,55,87.28,41.0216,8,0.0,7400
324,389,640,207,87.28,41.0216,8,0.0,7401
9,693,1356,2,279.456,20.9592,6,0.2,7402
9,693,1762,2,8.0,3.84,2,0.0,7403
322,482,1295,9,27.24,9.534,5,0.2,7404
80,197,969,9,16.36,1.636,1,0.0,7405
80,197,1579,9,15.78,0.6312,2,0.0,7406
80,197,1254,9,45.98,12.8744,2,0.0,7407
350,62,936,127,198.272,-32.2192,8,0.2,7408
350,62,936,280,198.272,-32.2192,8,0.2,7409
256,545,740,63,720.76,54.057,5,0.2,7410
724,304,1552,450,70.56,23.9904,6,0.0,7411
724,304,1377,450,81.96,22.9488,2,0.0,7412
1040,695,1278,25,64.864,6.4864,4,0.2,7413
1040,695,1278,137,64.864,6.4864,4,0.2,7414
1040,695,1278,303,64.864,6.4864,4,0.2,7415
1040,695,1278,307,64.864,6.4864,4,0.2,7416
74,553,875,13,151.192,13.2293,1,0.2,7417
194,218,693,5,88.776,7.7679,3,0.2,7418
194,218,266,5,11.56,5.4332,4,0.0,7419
194,218,232,5,15.58,3.895,1,0.0,7420
194,218,453,5,15.58,3.895,1,0.0,7421
19,176,1763,61,85.056,28.7064,3,0.2,7422
799,469,1386,487,273.96,71.2296,2,0.0,7423
799,469,1386,506,273.96,71.2296,2,0.0,7424
799,469,749,487,306.9,79.794,3,0.0,7425
799,469,749,506,306.9,79.794,3,0.0,7426
1041,123,90,13,15.552,5.4432,3,0.2,7427
1041,123,225,13,347.361,-69.4722,7,0.3,7428
1041,123,785,13,10.368,3.6288,2,0.2,7429
1041,123,1729,13,10.368,3.6288,2,0.2,7430
838,533,969,5,98.16,9.816,6,0.0,7431
838,533,1578,5,31.44,7.86,3,0.0,7432
30,241,639,11,348.488,117.6147,7,0.2,7433
30,241,401,11,172.736,-30.2288,4,0.2,7434
1042,759,1274,2,15.54,7.6146,3,0.0,7435
1042,759,1764,2,105.552,35.6238,6,0.2,7436
65,761,686,13,25.92,9.072,5,0.2,7437
65,761,1110,13,15.808,5.3352,8,0.2,7438
65,761,331,13,10.368,3.7584,2,0.2,7439
336,418,258,11,358.2,41.79,3,0.4,7440
336,418,1437,11,545.916,72.7888,14,0.4,7441
847,316,1383,507,40.41,18.5886,9,0.0,7442
1043,52,434,2,167.976,10.4985,3,0.2,7443
1043,52,1327,2,109.53,47.0979,3,0.0,7444
1043,52,527,2,9.82,4.8118,2,0.0,7445
469,715,1055,5,26.352,9.5526,3,0.2,7446
85,745,552,41,22.5,10.8,6,0.0,7447
85,745,552,108,22.5,10.8,6,0.0,7448
85,745,645,41,9.96,4.5816,2,0.0,7449
85,745,645,108,9.96,4.5816,2,0.0,7450
85,745,476,41,213.08,102.2784,7,0.0,7451
85,745,476,108,213.08,102.2784,7,0.0,7452
85,745,1067,41,1025.88,235.9524,6,0.0,7453
